"detail_id","name","prefecture","start_date","status_text","detail_url"
"2861","倉石郵便局","青森県","1987-01-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2861"
"2862","諏訪平郵便局","青森県","2000-01-21","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2862"
"2863","西越郵便局","青森県","1999-08-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2863"
"2864","三沢大津郵便局","青森県","2003-09-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2864"
"2865","百石郵便局","青森県","1985-05-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2865"
"2866","下田郵便局","青森県","1990-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2866"
"2867","六戸郵便局","青森県","1990-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2867"
"2868","二川目郵便局","青森県","1997-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2868"
"2869","市川郵便局","青森県","1997-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2869"
"2870","淋代郵便局","青森県","1991-10-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2870"
"2871","三沢平畑郵便局","青森県","1997-12-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2871"
"2872","三沢駅前郵便局","青森県","1997-12-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2872"
"2873","多賀台郵便局","青森県","1997-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2873"
"2874","三沢大町郵便局","青森県","1997-12-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2874"
"2875","奥瀬郵便局","青森県","1951-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2875"
"2876","藤坂郵便局","青森県","1982-11-25","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2876"
"2877","大深内郵便局","青森県","1984-09-26","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2877"
"2878","十和田湖郵便局","青森県","1968-09-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2878"
"2879","四和郵便局","青森県","2005-01-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2879"
"2880","深持郵便局","青森県","1987-02-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2880"
"2881","焼山郵便局","青森県","1951-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2881"
"2882","切田郵便局","青森県","1999-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2882"
"2883","十和田穂並町郵便局","青森県","1997-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2883"
"2884","十和田西二十二番郵便局","青森県","1991-12-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2884"
"2885","十和田大学前郵便局","青森県","2003-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2885"
"2886","七戸郵便局","青森県","1990-11-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2886"
"2887","横浜郵便局","青森県","1987-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2887"
"2888","泊郵便局","青森県","2003-10-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2888"
"2889","上北郵便局","青森県","1990-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2889"
"2890","甲地郵便局","青森県","1987-11-24","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2890"
"2891","天間林郵便局","青森県","1987-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2891"
"2892","乙供郵便局","青森県","1987-11-24","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2892"
"2893","小川原郵便局","青森県","1997-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2893"
"2894","大畑郵便局","青森県","1998-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2894"
"2895","陸奥川内郵便局","青森県","1993-09-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2895"
"2896","脇野沢郵便局","青森県","1974-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2896"
"2897","大湊郵便局","青森県","1995-07-07","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2897"
"2898","むつ桜木町郵便局","青森県","1988-07-11","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2898"
"2899","近川駅前郵便局","青森県","2000-10-05","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2899"
"2900","宿野部郵便局","青森県","2000-10-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2900"
"2901","大湊駅前郵便局","青森県","2000-10-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2901"
"2902","むつ関根郵便局","青森県","1989-12-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2902"
"2903","正津川郵便局","青森県","1986-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2903"
"2904","むつ柳町郵便局","青森県","2000-10-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2904"
"2905","佐井郵便局","青森県","1975-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2905"
"2906","風間浦郵便局","青森県","1981-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2906"
"2907","大間郵便局","青森県","1976-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2907"
"2908","岩屋郵便局","青森県","1975-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2908"
"2909","白糠郵便局","青森県","1986-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2909"
"2910","易国間郵便局","青森県","1999-03-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2910"
"2911","奥戸郵便局","青森県","1999-11-11","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2911"
"2912","入口郵便局","青森県","1988-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2912"
"2913","小田野沢郵便局","青森県","1989-06-19","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2913"
"2914","尻労郵便局","青森県","1999-03-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2914"
"2915","弘前富田郵便局","青森県","1987-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2915"
"2916","弘前大清水郵便局","青森県","1989-07-31","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2916"
"2917","石川郵便局","青森県","1990-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2917"
"2918","弘前駅前郵便局","青森県","1992-03-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2918"
"2919","弘前境関郵便局","青森県","1988-04-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2919"
"2920","弘前品川町郵便局","青森県","1997-09-09","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2920"
"2921","弘前紙漉町郵便局","青森県","1993-08-09","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2921"
"2922","弘前松原郵便局","青森県","1999-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2922"
"2923","弘前堅田郵便局","青森県","1999-11-11","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2923"
"2924","弘前松ケ枝郵便局","青森県","1993-10-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2924"
"2925","弘前城南郵便局","青森県","1999-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2925"
"2926","弘前末広郵便局","青森県","1997-01-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2926"
"2927","弘前本町郵便局","青森県","1989-08-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2927"
"2928","弘前笹森町郵便局","青森県","2003-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2928"
"2929","弘前鷹匠町郵便局","青森県","1989-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2929"
"2930","弘前浜ノ町郵便局","青森県","1989-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2930"
"2931","弘前茂森町郵便局","青森県","1962-09-26","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2931"
"2932","弘前亀甲町郵便局","青森県","1988-12-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2932"
"2933","弘前小沢郵便局","青森県","1988-03-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2933"
"2934","弘前桔梗野町郵便局","青森県","1987-07-06","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2934"
"2935","悪戸郵便局","青森県","1999-07-26","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2935"
"2936","弘前城西郵便局","青森県","1987-12-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2936"
"2937","弘前青山郵便局","青森県","2004-04-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2937"
"2938","板柳郵便局","青森県","1991-10-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2938"
"2939","裾野郵便局","青森県","1987-11-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2939"
"2940","国吉郵便局","青森県","1986-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2940"
"2941","相馬郵便局","青森県","1990-07-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2941"
"2942","岩木郵便局","青森県","1973-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2942"
"2943","高杉郵便局","青森県","1990-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2943"
"2944","百沢郵便局","青森県","1973-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2944"
"2945","目屋郵便局","青森県","1975-06-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2945"
"2946","新和郵便局","青森県","1988-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2946"
"2947","鬼沢郵便局","青森県","1991-02-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2947"
"2948","船沢郵便局","青森県","1999-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2948"
"2949","木造郵便局","青森県","1978-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2949"
"2950","小泊郵便局","青森県","1982-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2950"
"2951","十三郵便局","青森県","1980-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2951"
"2952","中里郵便局","青森県","1982-12-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2952"
"2953","車力郵便局","青森県","1984-01-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2953"
"2954","市浦郵便局","青森県","1983-11-07","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2954"
"2955","稲垣郵便局","青森県","1986-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2955"
"2956","森田郵便局","青森県","1986-08-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2956"
"2957","館岡郵便局","青森県","1986-08-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2957"
"2958","武田郵便局","青森県","2001-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2958"
"2959","出精郵便局","青森県","1987-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2959"
"2960","柏郵便局","青森県","2002-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2960"
"2961","越水郵便局","青森県","1989-06-19","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2961"
"2962","鶴田郵便局","青森県","1994-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2962"
"2963","高野郵便局","青森県","2003-06-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2963"
"2964","七和郵便局","青森県","1986-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2964"
"2965","飯詰郵便局","青森県","1987-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2965"
"2966","水元郵便局","青森県","2003-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2966"
"2967","三好郵便局","青森県","1987-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2967"
"2968","五所川原みどり町郵便局","青森県","1987-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2968"
"2969","嘉瀬郵便局","青森県","2002-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2969"
"2970","梅沢郵便局","青森県","1987-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2970"
"2971","五所川原田町郵便局","青森県","1987-07-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2971"
"2972","五所川原北郵便局","青森県","1987-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2972"
"2973","五所川原松島郵便局","青森県","2001-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2973"
"2974","鰺ケ沢郵便局","青森県","1999-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2974"
"2975","深浦郵便局","青森県","1973-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2975"
"2976","岩崎郵便局","青森県","1979-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2976"
"2977","北金ヶ沢郵便局","青森県","2000-09-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2977"
"2978","驫木郵便局","青森県","1987-11-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2978"
"2979","舞戸郵便局","青森県","1987-08-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2979"
"2980","赤石郵便局","青森県","1999-08-24","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2980"
"2981","南金沢郵便局","青森県","1987-11-13","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2981"
"2982","津軽中村郵便局","青森県","1986-07-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2982"
"2983","鳴沢郵便局","青森県","1987-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2983"
"2984","盛岡北郵便局","岩手県","1975-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2984"
"2985","一関郵便局","岩手県","2001-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2985"
"2986","北上郵便局","岩手県","1955-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2986"
"2987","水沢郵便局","岩手県","1997-01-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2987"
"2988","花巻郵便局","岩手県","1951-07-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2988"
"2989","宮古郵便局","岩手県","1999-06-25","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2989"
"2990","二戸郵便局","岩手県","1972-11-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2990"
"2991","大船渡郵便局","岩手県","1964-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2991"
"2992","久慈郵便局","岩手県","1990-04-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2992"
"2993","釜石郵便局","岩手県","2000-03-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2993"
"2994","紫波郵便局","岩手県","1999-04-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2994"
"2995","岩泉郵便局","岩手県","1959-06-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2995"
"2996","江刺郵便局","岩手県","1970-09-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2996"
"2997","唐丹郵便局","岩手県","2000-03-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2997"
"2998","釜石大橋郵便局","岩手県","2000-03-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2998"
"2999","松倉郵便局","岩手県","2000-03-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=2999"
"3000","釜石中妻郵便局","岩手県","2000-03-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3000"
"3001","小佐野郵便局","岩手県","2000-03-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3001"
"3002","釜石平田郵便局","岩手県","2011-10-26","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3002"
"3003","洞泉郵便局","岩手県","2000-03-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3003"
"3004","釜石小川郵便局","岩手県","2000-03-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3004"
"3005","大槌郵便局","岩手県","1955-09-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3005"
"3006","山田郵便局","岩手県","2004-08-22","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3006"
"3007","栗橋郵便局","岩手県","2000-03-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3007"
"3008","船越郵便局","岩手県","2001-09-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3008"
"3010","吉里吉里郵便局","岩手県","2011-10-24","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3010"
"3011","達曾部郵便局","岩手県","1991-04-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3011"
"3012","宮守郵便局","岩手県","1986-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3012"
"3013","小友郵便局","岩手県","1990-08-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3013"
"3014","岩手上郷郵便局","岩手県","1993-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3014"
"3015","土淵郵便局","岩手県","1992-08-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3015"
"3016","附馬牛郵便局","岩手県","1991-04-05","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3016"
"3017","綾織郵便局","岩手県","1992-08-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3017"
"3018","遠野新町郵便局","岩手県","1984-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3018"
"3019","遠野松崎郵便局","岩手県","1992-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3019"
"3020","田老郵便局","岩手県","2011-10-05","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3020"
"3021","鍬ヶ崎郵便局","岩手県","1988-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3021"
"3022","重茂郵便局","岩手県","1955-09-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3022"
"3023","磯鶏郵便局","岩手県","1999-11-11","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3023"
"3024","宮古田の神郵便局","岩手県","1987-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3024"
"3025","新里郵便局","岩手県","1996-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3025"
"3026","陸中川内郵便局","岩手県","1983-08-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3026"
"3027","小本郵便局","岩手県","1955-09-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3027"
"3028","普代郵便局","岩手県","1993-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3028"
"3029","田野畑郵便局","岩手県","1975-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3029"
"3030","安家郵便局","岩手県","1983-08-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3030"
"3031","平井賀郵便局","岩手県","1975-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3031"
"3032","前沢郵便局","岩手県","1986-11-09","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3032"
"3033","衣川郵便局","岩手県","1978-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3033"
"3034","胆沢郵便局","岩手県","2004-11-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3034"
"3035","姉体郵便局","岩手県","1987-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3035"
"3036","小山郵便局","岩手県","1988-07-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3036"
"3037","生母郵便局","岩手県","1982-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3037"
"3038","真城郵便局","岩手県","1987-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3038"
"3039","水沢横町郵便局","岩手県","1987-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3039"
"3040","南都田郵便局","岩手県","1987-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3040"
"3041","佐倉河郵便局","岩手県","1987-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3041"
"3042","水沢大町郵便局","岩手県","2002-01-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3042"
"3043","水沢太日通郵便局","岩手県","1987-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3043"
"3044","水沢大鐘郵便局","岩手県","1988-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3044"
"3045","米里郵便局","岩手県","1986-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3045"
"3046","岩手黒石郵便局","岩手県","1987-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3046"
"3047","伊手郵便局","岩手県","1986-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3047"
"3048","野手崎郵便局","岩手県","1986-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3048"
"3049","羽田郵便局","岩手県","1985-08-08","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3049"
"3050","玉里郵便局","岩手県","1986-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3050"
"3051","稲瀬郵便局","岩手県","1986-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3051"
"3052","愛宕郵便局","岩手県","1986-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3052"
"3053","陸中広瀬郵便局","岩手県","1986-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3053"
"3054","藤里郵便局","岩手県","1986-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3054"
"3055","口内郵便局","岩手県","1987-06-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3055"
"3056","相去郵便局","岩手県","1987-07-14","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3056"
"3057","二子郵便局","岩手県","1987-06-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3057"
"3058","江釣子郵便局","岩手県","1984-09-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3058"
"3059","陸中飯豊郵便局","岩手県","1987-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3059"
"3060","黒岩郵便局","岩手県","1987-01-05","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3060"
"3061","北上駅前郵便局","岩手県","1987-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3061"
"3062","北上本通郵便局","岩手県","1987-07-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3062"
"3063","新町郵便局","岩手県","1994-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3063"
"3064","川尻郵便局","岩手県","1989-06-19","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3064"
"3065","金ヶ崎郵便局","岩手県","1986-11-11","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3065"
"3066","横川目郵便局","岩手県","1986-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3066"
"3067","川舟郵便局","岩手県","1995-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3067"
"3068","六原郵便局","岩手県","1986-12-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=3068"
