"detail_id","name","prefecture","address","geocode_address","latitude","longitude","start_date","status_text","detail_url","mailing_address"
"508","銀座郵便局「東南アジア青年の船」船内分室","東京都","〒100-8799 東京都中央区銀座8-20-26 ※郵頼申込み先住所であり、臨時出張所開設予定はありません。本件は、郵頼のみの受付となります。","東京都中央区銀座8-20-26 ※郵頼申込み先住所であり、臨時出張所開設予定はありません。本件は、郵頼のみの受付となります。","35.664875","139.763565","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=508","〒100-8799 東京都中央区銀座8-20-26 日本郵便株式会社 銀座郵便局気付 「東南アジア青年の船」スタンプ係あて ・郵頼受付期間は、平成25年10月11日（金）～同年10月25日（金）（当日消印有効）となりますので、余裕を持ってお申込ください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに送付ください。 ・詳細については、ゆうびんホームページをご確認ください。 http://www.post.japanpost.jp/notification/pressrelease /2013/03_tokyo/1010_01.html"
"737","名古屋中央郵便局（旧 名古屋中央郵便局名古屋駅前分室）","愛知県","〒450-8998 愛知県名古屋市中村区名駅1－1－1 JPタワー名古屋1階","愛知県名古屋市中村区名駅1－1－1 JPタワー名古屋1階","35.173313","136.88266","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=737","〒450-8998 愛知県名古屋市中村区名駅1丁目1-1 JPタワー名古屋1階 名古屋中央郵便局 「名古屋中央郵便局 記念押印担当」あて ・郵頼は余裕を持ってお申込みください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。"
"739","名古屋柳橋郵便局（旧 タワーズ内郵便局）","愛知県","〒450-0002 愛知県名古屋市中村区名駅4－23－13 名古屋大同生命ビル1階","愛知県名古屋市中村区名駅4－23－13 名古屋大同生命ビル1階","35.168327","136.888626","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=739","〒450-0002 愛知県名古屋市中村区名駅1－1－4 JRセントラルタワーズ1階 タワーズ内郵便局 「名古屋柳橋郵便局 初日押印担当」あて ・郵頼は、12月9日(水)到着分まで対応します。 ・郵頼は余裕を持ってお申込みください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。"
"735","名古屋西郵便局（旧 名古屋中央郵便局）","愛知県","〒450-8799 愛知県名古屋市西区天神山町4－5","愛知県名古屋市西区天神山町4－5","35.189068","136.883408","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=735","〒450-8799 愛知県名古屋市西区天神山町4－5 名古屋中央郵便局 「名古屋西郵便局 初日押印担当」あて ・郵頼は、12月2日(水)到着分まで対応します。 ・郵頼は余裕を持ってお申込みください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。"
"813","豊岬郵便局","北海道","〒078-4431 北海道苫前郡初山別村豊岬213","北海道苫前郡初山別村豊岬213","44.5578","141.772736","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=813","〒078-4431 北海道苫前郡初山別村豊岬213 豊岬郵便局 記念押印担当あて"
"827","釧路新富士郵便局","北海道","〒084-0904 北海道釧路市新富士町3丁目3-12","北海道釧路市新富士町3丁目3-12","43.002926","144.350296","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=827","〒084-0904 北海道釧路市新富士町3丁目3－12 釧路新富士郵便局 記念押印担当あて"
"855","弟子屈郵便局","北海道","〒088-3299 北海道川上郡弟子屈町中央1－8－25","北海道川上郡弟子屈町中央1－8－25","43.486023","144.457703","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=855","・郵頼をお申込みされるお客さまで使用開始日（平成29年8月8日（火））の日付で押印ご希望のお客様は、平成29年8月7日(月)までに必着するよう郵送してください。 ・「新意匠押印希望」の旨を明記して郵送してください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。 〒088-3299 北海道川上郡弟子屈町中央1－8－25 弟子屈郵便局 「新意匠風景印」担当あて"
"856","釧路武佐郵便局","北海道","〒085-0806 北海道釧路市武佐2－1－15","北海道釧路市武佐2－1－15","42.97781","144.422913","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=856","・郵頼をお申込みされるお客さまで使用開始日（平成29年8月14日（月））の日付で押印ご希望のお客様は、平成29年8月10日(木)までに必着するよう郵送してください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。 〒085-0806 北海道釧路市武佐2－1－15 釧路武佐郵便局 「風景印」担当あて"
"872","手稲星置駅前郵便局","北海道","〒006-0851 北海道札幌市手稲区星置1条3丁目3-2","北海道札幌市手稲区星置1条3丁目3-2","43.133354","141.211426","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=872","・郵頼をお申込みされるお客さまで使用開始日（平成29年11月24日（金））の日付で押印ご希望のお客様は、平成29年11月22日(水)までに必着するよう郵送してください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。 〒006-0851 札幌市手稲区星置1条3丁目3－2 手稲星置駅前郵便局 「風景印」担当あて"
"877","釧路愛国郵便局","北海道","〒085-0058 北海道釧路市愛国東2－5－16","北海道釧路市愛国東2－5－16","43.007023","144.390106","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=877","・郵頼をお申込みされるお客さまで使用開始日（平成30年1月15日（月））の日付で押印ご希望のお客様は、平成30年1月11日(木)までに必着するよう郵送してください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。 〒085-0058 北海道釧路市愛国東2－5－16 釧路愛国郵便局 「風景印」担当あて"
"878","布伏内郵便局","北海道","〒085-0222 北海道釧路市阿寒町布伏内22線北41番地27","北海道釧路市阿寒町布伏内22線北41番地27","43.188515","144.082733","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=878","・郵頼をお申込みされるお客さまで使用開始日（平成30年1月15日（月））の日付で押印ご希望のお客様は、平成30年1月11日(木)までに必着するよう郵送してください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。 〒085-0222 北海道釧路市阿寒町布伏内22線北41番地27 布伏内郵便局 「風景印」担当あて"
"887","イオンモール苫小牧内郵便局","北海道","〒053-0053 北海道苫小牧市柳町3-1-20","北海道苫小牧市柳町3-1-20","42.657063","141.640335","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=887","・郵頼をお申込みされるお客さまで使用開始日（平成30年3月20日（火））の日付で押印ご希望のお客様は、平成30年3月16日(金)までに必着するよう郵送してください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。 〒053-0053 北海道苫小牧市柳町3－1－20 イオンモール苫小牧内郵便局 「風景印」担当あて"
"882","都郵便局","北海道","〒046-0541 北海道余市郡赤井川村字都87","北海道余市郡赤井川村字都87","43.056477","140.835342","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=882","・郵頼をお申込みされるお客さまで使用開始日（平成30年3月1日（木））の日付で押印ご希望のお客様は、平成30年2月27日(火)までに必着するよう郵送してください。 ・押印の指示内容、お客様の電話連絡先をご明記ください。 ・返信用封筒等を忘れずに同封してください。 〒046-0541 北海道余市郡赤井川村字都87 都郵便局 「風景印」担当あて"
"891","島田郵便局","静岡県","〒427-8799 静岡県島田市中央町17-1","静岡県島田市中央町17-1","34.837864","138.176193","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=891","〒427-8799 静岡県島田市中央町17-1 島田郵便局 風景印押印担当あて"
"892","田原郵便局","愛知県","〒441-3499 愛知県田原市田原町清谷84-6","愛知県田原市田原町清谷84-6","34.667549","137.264084","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=892","〒441-3499 愛知県田原市田原町清谷84－6 田原郵便局 風景印押印担当あて"
"897","札幌大通公園前郵便局","北海道","〒060-0042 北海道北海道札幌市中央区大通西4－6－8","北海道北海道札幌市中央区大通西4－6－8","43.802906","143.894684","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=897","〒060-0042 北海道札幌市中央区大通西4－6－8 札幌大通公園前郵便局（風景印担当）あて"
"910","北見郵便局","北海道","〒090-8799 北海道北見市北6条東1丁目1-1","北海道北見市北6条東1丁目1-1","43.8078","143.892853","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=910","〒090-8799 北海道北見市北6条東1丁目1-1 北見郵便局（風景印担当）あて"
"906","古平浜町郵便局","北海道","〒046-0121 北海道古平郡古平町大字浜町68番地","北海道古平郡古平町大字浜町68番地","43.264061","140.640961","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=906","〒046-0121 北海道古平郡古平町大字浜町68番地 古平浜町郵便局（風景印担当）あて"
"911","常呂郵便局","北海道","〒093-0299 北海道北見市常呂町字常呂338番地2","北海道北見市常呂町字常呂338番地2","44.120422","144.073364","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=911","〒093-0299 北海道北見市常呂町字常呂338番地2 常呂郵便局（風景印担当）あて"
"966","恵庭漁町","北海道","〒061-1414 北海道恵庭市漁町22","北海道恵庭市漁町22","42.880836","141.576797","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=966","〒061-1414 北海道恵庭市漁町22 恵庭漁町郵便局（風景印担当）あて"
"1066","支笏湖郵便局","北海道","〒066-0281 北海道千歳市支笏湖温泉3","北海道千歳市支笏湖温泉3","42.778595","141.397797","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1066","〒066-0281 北海道千歳市支笏湖温泉3 支笏湖郵便局（風景印担当）あて"
"1070","恵庭柏木中通郵便局","北海道","〒061-1434 北海道恵庭市柏陽町3丁目22-10","北海道恵庭市柏陽町3丁目22-10","42.893295","141.567261","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1070","〒061-1434 北海道恵庭市柏陽町3丁目22-10 恵庭柏木中通郵便局（風景印担当）あて"
"1075","恵庭黄金郵便局","北海道","〒061-1409 北海道恵庭市黄金南1丁目10-4","北海道恵庭市黄金南1丁目10-4","42.882759","141.591522","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1075","〒061-1409 北海道恵庭市黄金南1丁目10-4 恵庭黄金郵便局（風景印担当）あて"
"1081","恵庭恵み野中郵便局","北海道","〒061-1373 北海道恵庭市恵み野西5丁目3-2","北海道恵庭市恵み野西5丁目3-2","42.906731","141.583282","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1081","〒061-1373 北海道恵庭市恵み野西5丁目3-2 恵庭恵み野中郵便局（風景印担当）あて"
"1100","天塩郵便局","北海道","〒098-3399 北海道天塩郡天塩町海岸通5丁目55-4","北海道天塩郡天塩町海岸通5丁目55-4","44.884327","141.741226","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1100","〒098-3399 北海道天塩郡天塩町海岸通5丁目55-4 天塩郵便局（風景印担当）あて"
"1102","長泉竹原郵便局","静岡県","〒411-0944 静岡県静岡県駿東郡長泉町竹原251－2","静岡県静岡県駿東郡長泉町竹原251－2","34.975185","138.383286","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1102","〒411-0943 静岡県駿東郡長泉町下土狩6－7 三軒家郵便局 ・2019年9月24日（火）以降の郵頼先は、以下の通りとなります。 【郵頼送付先等】 〒411-0944 静岡県駿東郡長泉町竹原251－2 長泉竹原郵便局 ・旧意匠の風景印を押印依頼の場合は、9月17日（火）到着分まで押印します。「旧意匠押印希望」の旨を明記して余裕をもって郵送してください。窓口での最終押印は使用最終日9月20日（金）の郵便窓口終了時間です。 ・新意匠の使用開始日の風景印を郵頼希望の場合は、9月17日（火）までに必着するよう「新意匠押印希望」の旨を明記して余裕をもって、郵送してください。窓口での押印開始は9月24日（火）窓口開始時間です。 ・新旧の押印を郵頼希望される場合は、同封でも差し支えありませんが、9月17日（火）までに必着するように、「新・旧意匠押印希望」の旨を明記して、余裕をもって郵送してください。なお、新旧の風景印の押印指示等が明確にわかるように内容を記載してください。 ・郵頼希望される場合は、ご連絡先・お電話番号を必ずご明記の上返信用封筒（切手貼付済）を忘れずに同封してください。"
"1110","以西郵便局","鳥取県","〒689-2523 鳥取県鳥取県東伯郡琴浦町高岡475－2","鳥取県鳥取県東伯郡琴浦町高岡475－2","35.494453","134.222153","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1110","〒689-2523 鳥取県東伯郡琴浦町高岡475－2 以西郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・使用開始日の2019年10月1日(火)の日付で押印ご希望のお客さまは、2019年9月26日(木)までに必着するよう郵送してください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。 ※10月1日(火)から郵便料金が変更となります。記念押印用の切手の金額及び返信用の切手の金額にご注意ください。"
"1112","北条郵便局","鳥取県","〒689-2114 鳥取県東伯郡北栄町北尾518－6","鳥取県東伯郡北栄町北尾518－6","35.481792","133.813339","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1112","〒689-2114 鳥取県東伯郡北栄町北尾518－6 北条郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・使用開始日の2019年10月3日(木)の日付で押印ご希望のお客さまは、2019年9月30日(月)までに必着するよう郵送してください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。 ※10月1日(火)から郵便料金が変更となります。記念押印用の切手の金額及び返信用の切手の金額にご注意ください。"
"1109","賀陽郵便局","岡山県","〒716-1199 岡山県加賀郡吉備中央町竹荘495-5","岡山県加賀郡吉備中央町竹荘495-5","34.864677","133.678558","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1109","〒716-1199 岡山県加賀郡吉備中央町竹荘495－5 賀陽郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・使用開始日の2019年10月1日(火)の日付で押印ご希望のお客さまは、2019年9月26日(木)までに必着するよう郵送してください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。 ※10月1日(火)から郵便料金が変更となります。記念押印用の切手の金額及び返信用の切手の金額にご注意ください。"
"1114","大栄瀬戸郵便局","鳥取県","〒689-2205 鳥取県東伯郡北栄町瀬戸33－5","鳥取県東伯郡北栄町瀬戸33－5","35.482143","133.775879","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1114","〒689-2205 鳥取県東伯郡北栄町瀬戸33－5 大栄瀬戸郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・使用開始日の2019年10月3日(木)の日付で押印ご希望のお客さまは、2019年9月30日(月)までに必着するよう郵送してください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。 ※10月1日(火)から郵便料金が変更となります。記念押印用の切手の金額及び返信用の切手の金額にご注意ください。"
"1113","由良郵便局","鳥取県","〒689-2221 鳥取県東伯郡北栄町由良宿804－14","鳥取県東伯郡北栄町由良宿804－14","35.491295","133.754608","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1113","〒689-2221 鳥取県東伯郡北栄町由良宿804－14 由良郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・使用開始日の2019年10月3日(木)の日付で押印ご希望のお客さまは、2019年9月30日(月)までに必着するよう郵送してください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。 ※10月1日(火)から郵便料金が変更となります。記念押印用の切手の金額及び返信用の切手の金額にご注意ください。"
"1115","中北条郵便局","鳥取県","〒689-2101 鳥取県東伯郡北栄町江北513－4","鳥取県東伯郡北栄町江北513－4","35.4813","133.837341","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1115","〒689-2101 鳥取県東伯郡北栄町江北513－4 中北条郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・使用開始日の2019年10月3日(木)の日付で押印ご希望のお客さまは、2019年9月30日(月)までに必着するよう郵送してください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。 ※10月1日(火)から郵便料金が変更となります。記念押印用の切手の金額及び返信用の切手の金額にご注意ください。"
"1130","下松東柳郵便局","山口県","〒744-0017 山口県下松市東柳2-1-7","山口県下松市東柳2-1-7","34.014683","131.868225","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1130","〒744-0017 山口県下松市東柳2-1-7 下松東柳郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・使用開始日の2019年11月5日(火)の日付で押印ご希望のお客さまは、2019年10月30日(水)までに必着するよう郵送してください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。 ※10月1日(火)から郵便料金が変更されています。記念押印用の切手の金額及び返信用の切手の金額にご注意ください。"
"1136","緑郵便局","北海道","〒099-4525 北海道斜里郡清里町緑町4-5","北海道斜里郡清里町緑町4-5","43.714394","144.507919","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1136","〒099-4525 北海道斜里郡清里町緑町4-5 緑郵便局（風景印担当）あて"
"1131","小樽堺町郵便局","北海道","〒047-0027 北海道小樽市堺町6-14","北海道小樽市堺町6-14","43.191826","141.006866","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1131","〒047-0027 北海道小樽市堺町6-14 小樽堺町郵便局（風景印担当）あて"
"1139","札弦郵便局","北海道","〒099-4599 北海道斜里郡清里町札弦町5-1","北海道斜里郡清里町札弦町5-1","43.774597","144.522781","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1139","〒099-4599 北海道斜里郡清里町札弦町5-1 札弦郵便局（風景印担当）あて"
"1138","清里郵便局","北海道","〒099-4499 北海道斜里郡清里町水元町13","北海道斜里郡清里町水元町13","43.842419","144.597809","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1138","〒099-4499 北海道斜里郡清里町水元町13 清里郵便局（風景印担当）あて"
"1140","社台郵便局","北海道","〒059-0901 北海道白老郡白老町字社台55－5","北海道白老郡白老町字社台55－5","42.578011","141.417542","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1140","〒059-0901 北海道白老郡白老町字社台55－5 社台郵便局（風景印担当）あて"
"1146","小樽長橋郵便局","北海道","〒047-0036 北海道小樽市長橋3丁目1-2","北海道小樽市長橋3丁目1-2","43.207806","140.979324","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1146","〒047-0036 北海道小樽市長橋3丁目1-2 小樽長橋郵便局（風景印担当）あて"
"1144","稗造簡易郵便局","石川県","〒925-0432 石川県羽咋郡志賀町今田二116","石川県羽咋郡志賀町今田二116","37.166183","136.78746","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1144","〒925-0432 石川県羽咋郡志賀町今田二116 稗造簡易郵便局（風景印担当）あて ※日本国外からの押印依頼について 当局は、国際郵便の取扱いを行っておりませんので、日本国外あての郵便物への引受消印としての押印はできません。"
"1147","五明","愛媛県","〒799-2648 愛媛県松山市菅沢町甲967-17","愛媛県松山市菅沢町甲967-17","33.906826","132.811676","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1147","〒799-2648 愛媛県松山市菅沢町甲967-17 五明郵便局 記念押印担当及び引受押印担当あて"
"1162","長沢郵便局","静岡県","〒411-0905 静岡県駿東郡清水町長沢306－6","静岡県駿東郡清水町長沢306－6","35.104904","138.891479","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1162","〒411-0905 静岡県駿東郡清水町長沢306－6 長沢郵便局 ・旧意匠の風景印を押印依頼の場合は、1月30日（木）到着分まで押印します。「旧意匠押印希望」の旨を明記して余裕をもって郵送してください。窓口での最終押印は使用最終日1月31日（金）の郵便窓口終了時間です。 ・新意匠の使用開始日の風景印を郵頼希望の場合は1月30日（木）までに必着するよう「新意匠押印希望」の旨を明記して余裕をもって、郵送してください。窓口での押印開始は2月3日(月)窓口開始時間です。 ・新旧の押印を郵頼希望される場合は、同封でも差し支えありませんが、1月30日（木）までに必着するように、「新・旧意匠押印希望」の旨を明記して、余裕をもって郵送してください。なお、新旧の風景印の押印指示等が明確にわかるように内容を記載してください。 ・郵頼希望される場合は、ご連絡先・お電話番号を必ずご明記の上、返信用封筒（切手貼付済）を忘れずに同封してください。"
"1158","三島清水郵便局","静岡県","〒411-0901 静岡県駿東郡清水町新宿104","静岡県駿東郡清水町新宿104","35.113827","138.901062","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1158","〒411-0901 静岡県駿東郡清水町新宿104 三島清水郵便局 ・旧意匠の風景印を押印依頼の場合は、1月30日（木）到着分まで押印します。「旧意匠押印希望」の旨を明記して余裕をもって郵送してください。窓口での最終押印は使用最終日1月31日（金）の郵便窓口終了時間です。 ・新意匠の使用開始日の風景印を郵頼希望の場合は1月30日（木）までに必着するよう「新意匠押印希望」の旨を明記して余裕をもって、郵送してください。窓口での押印開始は2月3日(月)窓口開始時間です。 ・新旧の押印を郵頼希望される場合は、同封でも差し支えありませんが、1月30日（木）までに必着するように、「新・旧意匠押印希望」の旨を明記して、余裕をもって郵送してください。なお、新旧の風景印の押印指示等が明確にわかるように内容を記載してください。 ・郵頼希望される場合は、ご連絡先・お電話番号を必ずご明記の上、返信用封筒（切手貼付済）を忘れずに同封してください。"
"1160","三島徳倉橋郵便局","静岡県","〒411-0917 静岡県駿東郡清水町徳倉1561－1","静岡県駿東郡清水町徳倉1561－1","35.089771","138.898178","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1160","〒 411-0917 静岡県駿東郡清水町徳倉1561－1 三島徳倉橋郵便局 ・旧意匠の風景印を押印依頼の場合は、1月30日（木）到着分まで押印します。「旧意匠押印希望」の旨を明記して余裕をもって郵送してください。窓口での最終押印は使用最終日1月31日（金）の郵便窓口終了時間です。 ・新意匠の使用開始日の風景印を郵頼希望の場合は1月30日（木）までに必着するよう「新意匠押印希望」の旨を明記して余裕をもって、郵送してください。窓口での押印開始は2月3日(月)窓口開始時間です。 ・新旧の押印を郵頼希望される場合は、同封でも差し支えありませんが、1月30日（木）までに必着するように、「新・旧意匠押印希望」の旨を明記して、余裕をもって郵送してください。なお、新旧の風景印の押印指示等が明確にわかるように内容を記載してください。 ・郵頼希望される場合は、ご連絡先・お電話番号を必ずご明記の上、返信用封筒（切手貼付済）を忘れずに同封してください。"
"1169","広島船越郵便局","広島県","〒736-0081 広島県広島市安芸区船越5丁目13－20","広島県広島市安芸区船越5丁目13－20","34.375031","132.522552","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1169","〒736-0081 広島県広島市安芸区船越5丁目13－20 広島船越郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・使用開始日の2020年2月13日(木)の日付で押印ご希望のお客さまは、2020年2月10日(月)までに必着するよう郵送してください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。"
"1152","岡崎康生通西郵便局","愛知県","〒444-0059 愛知県岡崎市康生通西4－32","愛知県岡崎市康生通西4－32","34.958607","137.158905","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1152","〒444-0059 愛知県岡崎市康生通西4－32 岡崎康生通西郵便局 ・旧意匠の風景印を押印依頼の場合は、1月15日（水）到着分まで押印します。「旧意匠押印希望」の旨を明記して余裕をもって郵送してください。窓口での最終押印は使用最終日1月17日（金）の郵便窓口終了時間です。 ・新意匠の使用開始日の風景印を郵頼希望の場合は1月15日（水）までに必着するよう「新意匠押印希望」の旨を明記して余裕をもって、郵送してください。窓口での押印開始は1月20日（月）窓口開始時間です。 ・新旧の押印を郵頼希望される場合は、同封でも差し支えありませんが、1月15日（水）までに必着するように、「新・旧意匠押印希望」の旨を明記して、余裕をもって郵送してください。なお、新旧の風景印の押印指示等が明確にわかるように内容を記載してください。 ・郵頼希望される場合は、ご連絡先・お電話番号を必ずご明記の上、返信用封筒（切手貼付済）を忘れずに同封してください。"
"1172","東旭川郵便局","北海道","〒078-8251 北海道旭川市東旭川北一条6-1-4","北海道旭川市東旭川北一条6-1-4","43.771248","142.441452","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1172","〒078-8251 北海道旭川市東旭川北一条6-1-4 東旭川郵便局（風景印担当）あて"
"1173","浦崎郵便局","広島県","〒720-0551 広島県尾道市浦崎町2105－6","広島県尾道市浦崎町2105－6","34.401394","133.270065","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1173","〒720-0551 広島県尾道市浦崎町2105－6 浦崎郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・使用開始日の2020年2月19日(水)の日付で押印ご希望のお客さまは、2020年2月13日(木)までに必着するよう郵送してください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。"
"1184","氷見郵便局","富山県","〒935-8799 富山県氷見市丸の内11-28","富山県氷見市丸の内11-28","36.857121","136.986633","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1184","〒935-8799 富山県氷見市丸の内11-28 氷見郵便局 風景印担当 あて"
"1177","安芸西条郵便局","広島県","〒739-8799 広島県東広島市西条栄町10－38","広島県東広島市西条栄町10－38","34.427357","132.74144","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=1177","〒739-8799 広島県東広島市西条栄町10－38 安芸西条郵便局 記念押印担当あて ・押印サービスご希望のお客さまは、窓口にお越しいただくか郵頼にてお申込みください。 ・押印の指示内容、お客さまの電話連絡先を必ずご明記ください。 ・返信用封筒を忘れずに送付してください。 ・旧デザインの風景印の郵頼締切は2020年3月2日(月)です。 ・押印を希望する風景印が「旧デザインの風景印」か「新デザインの風景印」のどちらかをご明記ください。 ※本風景印は「2020春の西条・醸華町まつり」のイベントに合わせ使用開始を予定しておりましたが、イベント中止を受け、急遽、3月7日(土)のみ記念押印専用の臨時出張所を開設いたします。 [臨時出張所の開設時間等] 開設日 ： 3月7日(土) 開設時間：10：00～11：00 開設場所：安芸西条郵便局 ゆうゆう窓口横 ※記念押印のみ受付けますので、切手類販売及び引受消印は、ゆうゆう窓口をご利用ください。 ・郵頼による記念押印も受付けいたしますので、ご希望のお客さまは3月4日(水)までに必着するよう郵送してください。"
